datetime,label,direction,id,x,y,w,h,Color,ColorConf,Type,TypeConf
2019-06-14 02:22:03.400000,line1,down,30938,409,208,32,28,Blue,0.33,Car,0.7
2019-06-14 02:22:04,line1,down,30926,442,195,34,31,Blue,0.26,Car,0.36
2019-06-14 02:22:04.200000,line1,down,30990,409,208,31,26,Blue,0.37,Car,0.53
2019-06-14 02:22:04.400000,line2,down,30866,650,423,71,67,Blue,0.51,Car,0.37
2019-06-14 02:22:04.400000,line1,up,30978,345,205,42,33,Blue,0.5,Car,0.81
2019-06-14 02:22:05,line2,up,31038,533,426,87,78,White,0.96,SUV,0.42
2019-06-14 02:22:05.200000,line2,down,30870,669,329,159,152,Blue,0.48,BigTruck,0.42
2019-06-14 02:22:05.600000,line1,down,30994,444,197,32,30,White,0.27,Car,0.47
2019-06-14 02:22:05.600000,line1,down,31018,407,200,34,33,Blue,0.63,Car,0.54
2019-06-14 02:22:06.200000,line2,up,31066,544,441,71,62,White,0.86,Car,0.99
2019-06-14 02:22:06.400000,line2,down,30938,655,439,66,58,White,0.32,Car,0.57
2019-06-14 02:22:06.400000,line1,up,31010,311,200,41,45,Yellow,0.94,Van,0.52
2019-06-14 02:22:06.900000,line1,down,30910,410,207,33,29,Blue,0.52,Car,0.55
2019-06-14 02:22:07.300000,line2,down,30926,715,418,72,61,White,0.41,Car,0.23
2019-06-14 02:22:07.600000,line1,up,31038,347,202,44,38,White,0.83,SUV,0.44
2019-06-14 02:22:07.800000,line2,up,31086,539,431,88,76,Black,0.47,SUV,0.84
2019-06-14 02:22:08.400000,line1,down,31022,438,194,36,33,Blue,0.28,Car,0.44
2019-06-14 02:22:08.500000,line2,down,31070,665,427,74,77,Blue,0.67,SmallTruck,0.36
2019-06-14 02:22:08.800000,line2,up,31126,480,466,68,58,White,0.37,SUV,0.43
2019-06-14 02:22:08.800000,line1,up,31066,339,204,42,34,White,0.68,Car,0.85
2019-06-14 02:22:08.900000,line2,down,30994,719,422,69,56,White,0.52,SUV,0.36
2019-06-14 02:22:09.100000,line1,down,30998,407,205,34,28,Blue,0.42,Car,0.64
2019-06-14 02:22:09.600000,line1,down,31106,439,199,35,28,Gray,0.28,Car,0.57
2019-06-14 02:22:09.800000,line2,down,30910,659,440,74,62,Blue,0.39,Car,0.5
2019-06-14 02:22:10.600000,line2,up,31154,540,438,91,72,White,0.82,Car,0.91
2019-06-14 02:22:10.600000,line1,up,31086,347,207,40,34,Black,0.23,SUV,0.56
2019-06-14 02:22:10.800000,line1,down,31114,411,206,35,30,Blue,0.71,Car,0.43
2019-06-14 02:22:11,line1,down,31102,440,198,32,28,White,0.23,Car,0.52
2019-06-14 02:22:11.500000,line1,up,31126,316,216,32,29,White,0.47,Car,0.46
2019-06-14 02:22:11.700000,line2,down,31022,707,413,80,68,White,0.46,Car,0.3
2019-06-14 02:22:12,line2,down,31174,653,440,74,59,White,0.96,Car,0.32
2019-06-14 02:22:12.600000,line2,up,31186,524,420,88,72,White,0.76,Car,0.7
2019-06-14 02:22:12.600000,line1,up,31162,306,189,47,58,White,0.69,BigTruck,0.53
2019-06-14 02:22:12.800000,line1,down,31150,410,200,34,34,Blue,0.52,Car,0.44
2019-06-14 02:22:12.900000,line2,down,31106,721,424,69,57,White,0.46,Car,0.39
2019-06-14 02:22:13.100000,line1,up,31154,336,203,55,39,White,0.53,Car,0.9
2019-06-14 02:22:13.800000,line2,down,31114,668,432,70,65,Blue,0.62,Car,0.36
2019-06-14 02:22:14.400000,line2,down,31102,729,432,73,59,White,0.54,Car,0.46
2019-06-14 02:22:14.900000,line1,up,31186,352,206,42,34,White,0.69,Car,0.7
2019-06-14 02:22:15.600000,line2,up,31254,542,433,69,61,White,0.96,SUV,0.54
2019-06-14 02:22:15.600000,line1,down,31210,395,184,61,49,Green,0.38,SmallTruck,0.35
2019-06-14 02:22:16,line2,up,31274,478,460,73,59,Red,0.93,Car,0.53
2019-06-14 02:22:16.100000,line2,down,31278,665,423,76,75,Black,0.56,SUV,0.5
2019-06-14 02:22:16.600000,line1,up,31226,292,172,66,71,White,0.81,SmallTruck,0.58
2019-06-14 02:22:18,line1,up,31254,353,207,34,33,White,0.83,SUV,0.47
2019-06-14 02:22:18.200000,line1,down,31270,409,207,33,28,Gray,0.36,Car,0.73
2019-06-14 02:22:18.600000,line1,up,31274,315,211,33,31,Red,0.43,Car,0.5
2019-06-14 02:22:19,line1,down,31238,421,162,68,67,Blue,0.73,BigBus,0.57
2019-06-14 02:22:20.200000,line2,up,31310,529,425,91,86,White,0.93,Van,0.42
2019-06-14 02:22:20.200000,line1,down,31294,401,199,39,33,Blue,0.62,Car,0.39
2019-06-14 02:22:20.700000,line1,down,31298,435,199,34,28,Gray,0.38,Car,0.59
2019-06-14 02:22:21.100000,line2,down,31270,649,436,66,55,White,0.37,Car,0.73
2019-06-14 02:22:22,line1,up,31314,317,210,33,33,White,0.35,Car,0.52
2019-06-14 02:22:22.200000,line1,down,31306,410,204,34,32,Blue,0.55,Car,0.51
2019-06-14 02:22:22.400000,line2,down,31238,670,331,167,151,Blue,0.6,BigBus,0.46
2019-06-14 02:22:22.800000,line1,up,31310,342,201,42,38,White,0.8,SUV,0.43
2019-06-14 02:22:22.800000,line1,down,31330,441,208,41,20,Blue,0.32,Car,0.48
2019-06-14 02:22:23.300000,line2,down,31322,668,433,75,68,Blue,0.51,SmallTruck,0.34
2019-06-14 02:22:23.800000,line2,up,31362,499,394,102,105,Green,0.87,Car,0.62
2019-06-14 02:22:24.100000,line2,down,31298,711,422,72,54,White,0.44,Car,0.75
2019-06-14 02:22:24.400000,line1,down,31326,406,199,41,35,Blue,0.42,Car,0.51
2019-06-14 02:22:24.500000,line1,up,31354,323,169,79,69,White,0.76,SmallTruck,0.62
2019-06-14 02:22:24.900000,line2,down,31306,660,424,75,70,Blue,0.52,Car,0.37
2019-06-14 02:22:26.100000,line1,up,31362,326,194,56,46,Green,0.79,Car,0.66
2019-06-14 02:22:27.300000,line2,up,31450,486,460,67,53,Black,0.92,Car,0.58
2019-06-14 02:22:27.500000,line1,down,31422,407,202,40,31,Blue,0.6,Car,0.41
2019-06-14 02:22:27.600000,line1,down,31374,440,194,36,32,Blue,0.47,Car,0.33
2019-06-14 02:22:27.800000,line2,up,31470,539,431,82,71,White,0.91,SUV,0.81
2019-06-14 02:22:28.800000,line1,up,31442,329,192,50,48,Blue,0.22,SmallTruck,0.52
2019-06-14 02:22:29,line2,up,31494,545,425,78,77,Black,0.85,Car,0.8
2019-06-14 02:22:29.300000,line1,down,31434,409,206,30,27,Blue,0.59,Car,0.57
2019-06-14 02:22:30,line2,up,31530,543,441,72,60,Black,0.96,Car,0.91
2019-06-14 02:22:30,line1,up,31450,317,216,33,30,Black,0.53,Car,0.56
2019-06-14 02:22:30,line1,down,31502,445,206,38,27,Blue,0.47,Car,0.56
2019-06-14 02:22:30.300000,line1,up,31470,348,204,41,33,White,0.78,SUV,0.66
2019-06-14 02:22:30.400000,line2,down,31422,666,439,71,57,Black,0.46,Car,0.57
2019-06-14 02:22:30.500000,line2,down,31534,727,428,69,54,White,0.59,SUV,0.65
2019-06-14 02:22:31.500000,line1,up,31494,353,203,39,33,Blue,0.6,Car,0.75
2019-06-14 02:22:31.600000,line1,up,31498,299,197,63,50,Green,0.9,Car,0.7
2019-06-14 02:22:32.200000,line2,down,31586,660,436,68,61,Black,0.69,SUV,0.51
2019-06-14 02:22:32.200000,line2,up,31582,529,412,93,87,Blue,0.43,SmallTruck,0.35
2019-06-14 02:22:32.500000,line1,up,31530,339,205,42,33,Black,0.56,Car,0.71
2019-06-14 02:22:32.800000,line1,down,31570,412,199,33,34,Gray,0.36,Car,0.49
2019-06-14 02:22:34.600000,line1,up,31582,325,190,58,48,Blue,0.56,Car,0.28
2019-06-14 02:22:34.900000,line1,down,31486,399,197,40,37,Blue,0.43,Car,0.43
2019-06-14 02:22:35.300000,line1,down,31526,423,216,36,37,Blue,0.4,Car,0.34
2019-06-14 02:22:35.900000,line1,up,31622,345,197,44,41,White,0.82,Van,0.27
2019-06-14 02:22:36.100000,line2,down,31654,687,426,68,68,White,0.64,SmallTruck,0.41
2019-06-14 02:22:36.500000,line1,down,31510,404,192,46,42,Blue,0.74,Car,0.3
2019-06-14 02:22:37.100000,line1,up,31662,340,184,57,54,Blue,0.66,SmallTruck,0.35
2019-06-14 02:22:38.200000,line2,down,31526,659,427,75,75,White,0.42,Van,0.36
2019-06-14 02:22:38.600000,line1,down,31642,431,176,54,54,Blue,0.32,BigBus,0.35
2019-06-14 02:22:38.800000,line1,down,31686,405,200,38,34,Blue,0.46,Car,0.46
2019-06-14 02:22:39.100000,line1,up,31682,330,195,59,47,White,0.33,SmallTruck,0.52
2019-06-14 02:22:39.400000,line2,up,31702,468,331,179,174,White,0.83,SmallTruck,0.51
2019-06-14 02:22:39.800000,line2,down,31510,642,394,108,104,Blue,0.55,SmallTruck,0.26
2019-06-14 02:22:40.400000,line1,down,31678,431,190,48,37,Blue,0.37,Car,0.27
2019-06-14 02:22:40.800000,line1,down,31650,402,191,46,42,Blue,0.6,Car,0.45
2019-06-14 02:22:41.700000,line1,up,31702,328,172,68,68,White,0.71,SmallTruck,0.6
2019-06-14 02:22:42,line2,down,31686,658,437,71,60,Blue,0.34,Car,0.35
2019-06-14 02:22:42,line2,down,31642,679,370,136,118,White,0.54,Van,0.46
2019-06-14 02:22:42.500000,line1,down,31690,441,198,37,30,Blue,0.37,Car,0.52
2019-06-14 02:22:42.600000,line1,down,31718,407,203,34,29,Blue,0.6,Car,0.48
2019-06-14 02:22:43.700000,line2,up,31774,531,437,88,75,White,0.85,SUV,0.51
2019-06-14 02:22:43.800000,line2,down,31678,715,408,85,68,Blue,0.27,Van,0.48
2019-06-14 02:22:43.900000,line2,down,31758,631,394,106,97,White,0.73,BigTruck,0.35
2019-06-14 02:22:44.100000,line1,down,31698,403,198,37,34,Blue,0.53,Car,0.47
2019-06-14 02:22:44.200000,line2,up,31778,467,454,82,69,Black,0.79,Car,0.83
2019-06-14 02:22:44.700000,line1,up,31750,338,192,52,49,White,0.31,SmallTruck,0.39
2019-06-14 02:22:45.400000,line2,up,31814,510,379,119,120,White,1.0,SmallTruck,0.83
2019-06-14 02:22:45.700000,line2,down,31718,659,429,70,67,Blue,0.43,Car,0.31
2019-06-14 02:22:45.800000,line2,down,31690,730,426,71,62,Blue,0.27,Car,0.45
2019-06-14 02:22:45.900000,line1,down,31762,412,206,31,30,Blue,0.32,Car,0.55
2019-06-14 02:22:46,line1,up,31774,342,201,38,35,White,0.65,SUV,0.57
2019-06-14 02:22:46.800000,line2,up,31870,540,448,76,62,White,0.61,SUV,0.59
2019-06-14 02:22:47.100000,line2,up,31862,491,387,81,69,White,0.65,Car,0.57
2019-06-14 02:22:47.100000,line1,up,31778,314,213,37,34,Black,0.52,Car,0.74
2019-06-14 02:22:47.300000,line2,down,31810,672,439,66,59,Black,0.77,Car,0.64
2019-06-14 02:22:47.700000,line1,up,31814,334,182,58,58,White,0.85,SmallTruck,0.63
2019-06-14 02:22:48,line1,down,31754,415,163,64,66,Blue,0.64,SmallTruck,0.27
2019-06-14 02:22:48.300000,line1,up,31838,318,214,31,32,Blue,0.64,Car,0.71
2019-06-14 02:22:49.100000,line1,up,31870,334,200,49,39,White,0.43,SUV,0.42
2019-06-14 02:22:49.100000,line2,down,31762,662,435,66,63,White,0.46,Car,0.45
2019-06-14 02:22:49.600000,line1,down,31798,408,206,33,28,Blue,0.39,Car,0.65
2019-06-14 02:22:49.900000,line2,up,31914,385,334,192,186,White,0.71,SmallTruck,0.54
2019-06-14 02:22:50.100000,line2,up,31934,534,427,79,68,White,0.89,Car,0.7
2019-06-14 02:22:51,line1,down,31886,438,198,38,30,Blue,0.26,Car,0.51
2019-06-14 02:22:51.200000,line1,down,31898,406,201,35,31,Gray,0.32,Car,0.43
2019-06-14 02:22:51.700000,line2,up,31970,486,363,79,68,White,0.68,Car,0.55
2019-06-14 02:22:51.700000,line2,up,32002,454,444,89,80,White,0.53,SUV,0.28
2019-06-14 02:22:51.700000,line2,down,31754,661,343,163,143,Blue,0.46,SmallTruck,0.37
2019-06-14 02:22:52.500000,line1,up,31934,352,200,36,36,White,0.74,Car,0.63
2019-06-14 02:22:52.900000,line1,up,31914,295,184,64,61,White,0.53,SmallTruck,0.46
2019-06-14 02:22:53,line2,down,31798,657,440,63,54,White,0.4,Car,0.59
2019-06-14 02:22:53.200000,line2,up,32022,475,443,73,66,Yellow,0.42,Van,0.78
2019-06-14 02:22:53.500000,line2,up,32018,521,423,89,73,White,0.93,Car,0.78
2019-06-14 02:22:53.600000,line1,up,31986,341,202,43,38,White,0.56,Car,0.59
2019-06-14 02:22:53.800000,line1,down,31962,399,184,60,48,Blue,0.47,BigTruck,0.39
2019-06-14 02:22:54.400000,line2,down,31990,642,424,74,70,White,0.59,Van,0.47
2019-06-14 02:22:54.500000,line1,up,32002,312,210,38,37,White,0.73,SUV,0.48
2019-06-14 02:22:54.700000,line2,down,31886,721,422,73,63,White,0.3,Car,0.51
2019-06-14 02:22:55.800000,line1,up,32018,349,206,40,33,White,0.9,Car,0.75
2019-06-14 02:22:55.800000,line1,up,32022,314,209,34,35,White,0.43,Van,0.3
2019-06-14 02:22:55.900000,line1,down,31998,410,205,32,29,Blue,0.3,Car,0.61
2019-06-14 02:22:56.300000,line1,down,32034,437,195,39,32,Blue,0.39,Car,0.26
2019-06-14 02:22:56.900000,line1,down,32010,408,205,31,28,Blue,0.4,Car,0.55
2019-06-14 02:22:57,line2,down,31962,623,373,117,117,Blue,0.32,BigTruck,0.35
2019-06-14 02:22:57.300000,line1,up,32054,307,195,48,52,White,0.49,SmallTruck,0.38
2019-06-14 02:22:58,line2,up,32070,548,437,83,72,White,0.98,Car,0.79
2019-06-14 02:22:58.100000,line1,down,32046,438,197,34,29,Gray,0.32,Car,0.59
2019-06-14 02:22:58.900000,line1,down,32038,407,201,33,31,White,0.3,Car,0.51
2019-06-14 02:22:59.200000,line2,down,31998,663,441,67,63,White,0.36,Car,0.53
2019-06-14 02:22:59.600000,line2,down,32034,728,417,86,73,Blue,0.29,Van,0.42
2019-06-14 02:22:59.900000,line2,up,32098,524,426,85,73,White,0.83,SUV,0.62
2019-06-14 02:23:00.200000,line2,down,32010,651,434,68,56,White,0.38,Car,0.53
2019-06-14 02:23:00.500000,line1,up,32070,351,205,39,34,White,0.79,Car,0.67
2019-06-14 02:23:00.500000,line1,down,32062,410,204,32,28,White,0.28,Car,0.68
2019-06-14 02:23:01.400000,line2,down,32046,727,429,71,61,White,0.48,Car,0.43
2019-06-14 02:23:01.900000,line1,down,32058,416,205,33,30,Blue,0.51,Car,0.61
2019-06-14 02:23:02.100000,line2,up,32134,537,412,89,96,White,0.98,Van,0.77
2019-06-14 02:23:02.300000,line2,down,32038,654,430,68,60,White,0.5,Car,0.43
2019-06-14 02:23:02.400000,line1,up,32098,348,205,41,36,White,0.71,SUV,0.55
2019-06-14 02:23:02.600000,line1,down,32102,406,204,32,28,Gray,0.33,Car,0.69
2019-06-14 02:23:04,line2,down,32062,666,444,69,60,White,0.53,Car,0.59
2019-06-14 02:23:04.200000,line1,down,32078,412,205,33,30,Blue,0.39,Car,0.55
2019-06-14 02:23:04.200000,line2,up,32158,541,401,90,97,White,0.95,SmallTruck,0.48
2019-06-14 02:23:04.600000,line1,up,32134,342,197,49,44,White,0.83,Van,0.41
2019-06-14 02:23:04.700000,line1,down,32110,422,166,57,61,Blue,0.61,BigBus,0.28
2019-06-14 02:23:05.200000,line2,down,32058,660,430,74,59,Blue,0.45,Car,0.68
2019-06-14 02:23:05.500000,line1,down,32138,405,195,39,37,Blue,0.33,Car,0.4
2019-06-14 02:23:06.100000,line2,down,32102,658,441,69,60,White,0.38,Car,0.67
2019-06-14 02:23:06.700000,line1,down,32178,411,198,37,34,Blue,0.29,Car,0.53
2019-06-14 02:23:06.900000,line1,down,32142,424,192,45,37,Blue,0.67,Car,0.54
2019-06-14 02:23:07,line1,up,32202,334,193,50,44,Blue,0.6,Car,0.57
2019-06-14 02:23:07.300000,line2,up,32218,541,419,76,82,White,0.95,SUV,0.39
2019-06-14 02:23:07.500000,line2,down,32078,656,428,66,61,White,0.39,Car,0.46
2019-06-14 02:23:07.700000,line1,up,32206,313,195,40,49,White,0.63,SmallTruck,0.53
2019-06-14 02:23:07.800000,line1,down,32114,399,179,52,53,Blue,0.71,Car,0.32
2019-06-14 02:23:08.800000,line2,down,32110,662,345,167,143,Blue,0.47,BigTruck,0.25
2019-06-14 02:23:09,line1,down,32230,407,201,33,31,Blue,0.74,Car,0.51
2019-06-14 02:23:09.100000,line2,down,32138,642,404,99,90,White,0.29,Van,0.34
2019-06-14 02:23:09.700000,line1,up,32218,329,198,56,45,White,0.8,SUV,0.4
2019-06-14 02:23:10.500000,line2,up,32290,465,440,78,68,White,0.58,SUV,0.57
2019-06-14 02:23:10.500000,line2,down,32178,672,433,64,66,White,0.7,Van,0.58
2019-06-14 02:23:11,line1,down,32226,444,189,39,40,Blue,0.62,Car,0.29
2019-06-14 02:23:11.100000,line2,down,32142,719,423,78,60,White,0.4,Car,0.44
2019-06-14 02:23:11.100000,line1,down,32190,407,200,32,32,Blue,0.46,Car,0.34
2019-06-14 02:23:11.500000,line2,down,32314,669,425,72,69,White,0.86,BigTruck,0.3
2019-06-14 02:23:11.600000,line2,down,32298,627,360,121,143,White,0.9,SmallTruck,0.61
2019-06-14 02:23:11.800000,line1,up,32282,349,207,37,29,White,0.84,Car,0.81
2019-06-14 02:23:12.500000,line1,down,32262,410,207,30,26,Blue,0.36,Car,0.67
2019-06-14 02:23:12.500000,line2,down,32354,713,424,76,59,Black,0.42,SUV,0.65
2019-06-14 02:23:12.900000,line2,down,32230,659,436,71,63,Black,0.42,SUV,0.42
2019-06-14 02:23:13,line1,up,32290,319,215,34,30,White,0.53,SUV,0.45
2019-06-14 02:23:13.700000,line2,up,32370,538,418,90,88,White,0.48,Van,0.95
2019-06-14 02:23:13.900000,line1,up,32358,345,204,40,34,Gray,0.25,SUV,0.65
2019-06-14 02:23:14,line2,down,32246,862,617,102,93,White,0.63,SUV,0.28
2019-06-14 02:23:14.400000,line2,down,32226,708,392,112,95,Blue,0.43,Van,0.19
2019-06-14 02:23:14.800000,line2,down,32390,661,435,64,59,White,0.99,SmallTruck,0.47
2019-06-14 02:23:14.800000,line2,down,32190,650,430,67,62,White,0.37,SmallTruck,0.26
2019-06-14 02:23:15.100000,line2,up,32394,527,436,90,69,Black,0.93,Car,0.75
2019-06-14 02:23:15.100000,line1,down,32306,399,196,40,37,Blue,0.76,Car,0.52
2019-06-14 02:23:16.200000,line1,up,32370,340,193,49,46,White,0.56,Van,0.52
2019-06-14 02:23:16.300000,line2,up,32410,519,394,90,99,White,0.98,Van,0.39
2019-06-14 02:23:16.400000,line2,down,32262,654,436,72,58,White,0.38,Car,0.61
2019-06-14 02:23:16.700000,line2,up,32426,505,453,68,61,Black,0.97,Car,0.9
2019-06-14 02:23:17.600000,line1,up,32394,323,208,41,36,Black,0.67,Car,0.63
2019-06-14 02:23:18.800000,line2,down,32414,664,429,74,72,Blue,0.6,SmallTruck,0.48
2019-06-14 02:23:18.900000,line1,up,32410,337,197,44,43,White,0.87,Car,0.28
2019-06-14 02:23:19.200000,line1,down,32406,395,175,56,59,Blue,0.54,BigTruck,0.39
2019-06-14 02:23:19.300000,line1,up,32430,308,207,43,37,White,0.49,Van,0.37
2019-06-14 02:23:19.700000,line1,up,32426,340,206,45,36,Black,0.69,Car,0.62
2019-06-14 02:23:21,line1,up,32458,338,191,57,48,White,0.34,SUV,0.4
2019-06-14 02:23:22.800000,line2,down,32490,686,422,66,82,Red,0.37,SUV,0.38
2019-06-14 02:23:23,line1,up,32518,326,155,73,78,White,0.88,SmallTruck,0.73
2019-06-14 02:23:23.500000,line2,up,32538,524,393,76,72,White,0.89,Van,0.45
2019-06-14 02:23:24,line2,up,32562,555,456,68,50,Black,0.53,SUV,0.51
2019-06-14 02:23:25,line1,up,32510,327,159,72,80,White,0.96,SmallTruck,0.78
2019-06-14 02:23:25,line1,down,32506,402,197,47,35,Blue,0.35,Car,0.55
2019-06-14 02:23:25.100000,line2,down,32522,709,393,110,89,Blue,0.95,SmallTruck,0.28
2019-06-14 02:23:25.600000,line2,down,32550,625,371,120,125,Blue,0.65,SmallTruck,0.29
2019-06-14 02:23:25.600000,line2,up,32582,528,417,94,74,Black,0.6,SUV,0.68
2019-06-14 02:23:26,line1,up,32538,347,195,45,41,White,0.67,Car,0.38
2019-06-14 02:23:26.500000,line1,down,32570,407,201,35,32,Blue,0.52,Car,0.47
2019-06-14 02:23:26.700000,line1,up,32614,319,196,66,46,Blue,0.51,Car,0.71
2019-06-14 02:23:28.200000,line1,down,32594,410,203,33,28,Blue,0.37,Car,0.52
2019-06-14 02:23:28.200000,line1,down,32658,439,200,37,26,Blue,0.46,Car,0.71
2019-06-14 02:23:28.300000,line1,up,32582,353,198,38,37,Black,0.34,SUV,0.53
2019-06-14 02:23:28.600000,line2,down,32506,659,424,74,66,Black,0.39,Car,0.58
2019-06-14 02:23:28.800000,line2,up,32702,534,414,90,94,White,0.99,Van,0.72
2019-06-14 02:23:29.500000,line1,up,32650,352,202,36,37,Blue,0.45,Car,0.45
2019-06-14 02:23:29.600000,line1,down,32714,413,199,37,35,Blue,0.6,Car,0.69
2019-06-14 02:23:30.200000,line2,down,32646,662,436,70,59,Blue,0.72,Car,0.66
2019-06-14 02:23:30.200000,line1,up,32698,277,165,86,78,Gray,0.27,SmallTruck,0.56
2019-06-14 02:23:30.400000,line2,up,32754,545,440,70,59,Red,0.98,Car,0.94
2019-06-14 02:23:30.600000,line1,down,32762,440,200,35,26,Gray,0.45,Car,0.81
2019-06-14 02:23:30.700000,line1,up,32678,311,210,39,33,White,0.48,SUV,0.57
2019-06-14 02:23:31,line1,down,32686,410,205,33,30,Blue,0.3,Car,0.66
2019-06-14 02:23:31.600000,line1,up,32702,324,190,62,51,White,0.75,Van,0.36
2019-06-14 02:23:31.900000,line2,down,32658,666,439,75,61,Blue,0.53,Car,0.64
2019-06-14 02:23:32.100000,line1,up,32734,310,193,43,54,White,0.84,SmallTruck,0.6
2019-06-14 02:23:32.100000,line2,up,32798,480,332,169,169,White,0.98,SmallTruck,0.75
2019-06-14 02:23:32.200000,line2,down,32706,734,434,61,50,Black,0.54,Car,0.59
2019-06-14 02:23:32.300000,line1,down,32738,430,197,49,29,Blue,0.34,Car,0.55
2019-06-14 02:23:32.600000,line1,up,32770,327,128,35,32,White,0.38,Van,0.5
2019-06-14 02:23:32.600000,line1,down,32766,408,203,29,29,Blue,0.48,Car,0.37
2019-06-14 02:23:32.700000,line2,up,32810,527,420,81,77,Gray,0.29,SUV,0.29
2019-06-14 02:23:33.100000,line1,up,32754,351,206,35,30,Red,0.99,Car,0.89
2019-06-14 02:23:33.300000,line2,down,32846,658,428,78,67,White,0.61,SUV,0.39
2019-06-14 02:23:33.400000,line2,down,32830,647,429,74,65,White,0.48,SmallTruck,0.37
2019-06-14 02:23:33.800000,line1,down,32710,409,205,31,29,Blue,0.42,Car,0.59
2019-06-14 02:23:33.900000,line2,up,32870,533,430,73,68,Black,0.42,SUV,0.69
2019-06-14 02:23:34.300000,line1,up,32806,314,206,42,41,Black,0.38,SUV,0.45
2019-06-14 02:23:34.500000,line2,down,32762,729,429,66,55,White,0.68,Car,0.51
2019-06-14 02:23:34.600000,line2,down,32686,664,436,67,61,White,0.36,Car,0.63
2019-06-14 02:23:34.900000,line1,down,32886,445,200,31,26,Gray,0.31,Car,0.56
2019-06-14 02:23:35.100000,line2,up,32894,545,424,83,86,White,0.56,Van,0.98
2019-06-14 02:23:35.500000,line1,down,32854,405,205,38,27,Blue,0.3,Car,0.72
2019-06-14 02:23:35.500000,line1,up,32810,353,201,40,35,Gray,0.25,SUV,0.29
2019-06-14 02:23:35.800000,line1,down,32866,435,190,38,36,Blue,0.36,SUV,0.23
2019-06-14 02:23:36,line2,down,32918,738,427,56,50,White,0.84,BigBus,0.24
2019-06-14 02:23:36.100000,line2,up,32906,527,421,85,73,Black,0.85,SUV,0.5
2019-06-14 02:23:36.100000,line2,down,32874,655,416,78,75,Green,0.52,BigBus,0.46
2019-06-14 02:23:36.500000,line1,up,32870,349,207,39,34,Black,0.32,SUV,0.55
2019-06-14 02:23:36.800000,line2,up,32930,504,431,86,67,White,0.87,Car,0.81
2019-06-14 02:23:36.900000,line1,down,32878,409,209,30,26,Blue,0.41,Car,0.69
2019-06-14 02:23:37.200000,line2,down,32882,656,436,66,58,White,0.74,SUV,0.44
2019-06-14 02:23:38,line1,up,32894,347,199,40,40,White,0.48,Van,0.54
2019-06-14 02:23:38.100000,line1,down,32802,398,186,45,46,Blue,0.68,Car,0.32
2019-06-14 02:23:38.400000,line2,down,32886,722,422,69,55,Gray,0.33,Car,0.63
2019-06-14 02:23:38.900000,line1,up,32906,349,205,40,33,Black,0.61,Car,0.6
2019-06-14 02:23:39,line2,down,32854,666,438,65,65,Green,0.38,Car,0.7
2019-06-14 02:23:39.100000,line1,up,32930,313,210,36,32,White,0.78,Car,0.78
2019-06-14 02:23:39.300000,line2,down,32934,714,403,75,73,White,0.51,Van,0.88
2019-06-14 02:23:39.400000,line1,down,32942,405,205,33,29,Gray,0.3,Car,0.62
2019-06-14 02:23:40.300000,line2,down,32962,665,451,66,51,Black,0.68,Car,0.84
2019-06-14 02:23:40.600000,line1,down,32926,402,199,36,34,Blue,0.41,Car,0.46
2019-06-14 02:23:40.600000,line2,up,32986,398,324,169,193,White,0.52,BigTruck,0.59
2019-06-14 02:23:41.500000,line2,down,32802,644,394,95,108,Blue,0.52,BigTruck,0.29
2019-06-14 02:23:42.100000,line1,down,32970,406,198,35,35,Blue,0.25,Car,0.51
2019-06-14 02:23:42.700000,line2,down,32942,660,445,65,60,Gray,0.3,Car,0.53
2019-06-14 02:23:43.300000,line1,up,32986,292,169,68,74,White,0.42,SmallTruck,0.59
2019-06-14 02:23:43.600000,line1,down,32990,408,204,31,30,Blue,0.21,Car,0.7
2019-06-14 02:23:43.800000,line2,down,33002,661,340,153,139,White,0.59,SmallTruck,0.58
2019-06-14 02:23:44,line2,down,32926,643,420,85,84,Blue,0.29,Van,0.28
2019-06-14 02:23:45.600000,line2,down,32970,663,430,73,73,White,0.44,SUV,0.41
2019-06-14 02:23:46.300000,line1,down,33062,406,188,47,46,Blue,0.73,Car,0.28
2019-06-14 02:23:47,line2,down,33078,669,447,58,51,Yellow,0.83,SUV,0.3
2019-06-14 02:23:48.100000,line2,up,33118,490,439,77,81,Yellow,0.46,Van,0.65
2019-06-14 02:23:48.900000,line1,down,33018,404,190,44,44,Blue,0.55,Car,0.37
2019-06-14 02:23:50.200000,line2,down,33062,602,354,147,141,Red,0.36,BigTruck,0.59
2019-06-14 02:23:50.400000,line1,up,33118,320,206,36,39,White,0.56,Van,0.37
2019-06-14 02:23:50.400000,line1,up,33166,353,206,36,32,Blue,0.44,Car,0.54
2019-06-14 02:23:50.600000,line1,down,33074,435,191,42,37,Blue,0.44,Car,0.36
2019-06-14 02:23:50.800000,line1,down,33126,401,182,51,51,Blue,0.62,SmallTruck,0.29
2019-06-14 02:23:52.500000,line2,down,33018,644,395,92,98,Blue,0.4,SmallTruck,0.38
2019-06-14 02:23:53.500000,line1,down,33130,405,202,33,32,Blue,0.66,Car,0.6
2019-06-14 02:23:53.700000,line1,down,33226,438,198,37,28,Blue,0.34,Car,0.39
2019-06-14 02:23:53.900000,line1,up,33234,309,182,45,60,White,0.63,SmallTruck,0.51
2019-06-14 02:23:53.900000,line2,up,33262,545,432,92,75,Black,0.39,Car,0.53
